ConcernCode;ent_RechtsVorm_ent_RechtsVorm;c_naam;jaar;omzet_jeugdwet;omzet_totaal;eigen_vermogen;totaal_passiva;vlot_act;liq_mid;pers_kost_tot;kort_schulden;Bedrijfsresultaat;Nettowinst;jeugdwet_clienten;kosten_tot;qPersVerloopTot_InstroomFte;qPersVerloopTot_UitstroomFte;qPersTotTot_AantalFte;percentage_omzet_uit_jeugdwet;current_ratio;solvabiliteit;Weerstand;Vermogen_boven_15procent;percentage_bedrijfsresultaat;percentage_nettowinst;percentage_personeelskosten
S2ZMKZG3JY;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Horizon Begeleiding B.V.;2019;2751024;3403823;357007;636751;528359;73999;3090803;268604;-143569;-119083;259,292;3547392;9,3;4,7;34,8;0,808215938;1,967055591;0,560669712;0,104884126;-153566,45;-0,04217875;-0,034985074;0,908038696
S2ZMKZG3JY;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Horizon Begeleiding B.V.;2018;2498685;3170049;531089;1069204;958885;259624;2361879;442115;155343;119306;196,35;3014706;10,87;2,3;38,06;0,788216523;2,168858781;0,496714378;0,167533373;55581,65;0,049003343;0,03763538;0,745060723
S5RNPSG2WZ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Element Begeleid Wonen B.V.;2019;78889;78889;29340;51693;51693;6086;0;0;35072;28339;0;43817;4;0;4;1;#GETAL!;0,567581684;0,371914969;17506,65;0,444574022;0,359226255;0
S66283TD7N;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;2Learn B.V.;2019;1260716;1444705;-26023;1026570;636020;0;1639308;765637;-459694;-471827;171,7152;1904399;2,86;3,31;29,18;0,872645973;0,83070698;-0,025349465;-0,018012674;-242728,75;-0,318192295;-0,32659055;1,134700856
S66283TD7N;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;2Learn B.V.;2018;1145661;1433900;445803;1135783;721186;0;1246512;539980;35329;32889;149,1256;1398571;8,48;2,59;20,23;0,798982495;1,335579096;0,392507195;0,310902434;230718;0,024638399;0,022936746;0,869315852
S8UZS2TLC6;Stichting;Stichting Care4Kidz;2019;4071907;4120841;377609;3631955;1300325;941987;3063506;1054346;378150;377609;1207,65;3742691;55,18;6,61;48,6;0,988125239;1,233300074;0,103968524;0,091633965;-240517,15;0,091765249;0,091633965;0,743417666
SAK4ER8LPR;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Special Care 4 You met Hart voor Zorg B.V.;2019;437377;1093442;468761;606800;522474;255274;398468;0;278643;222092;0;814799;3;0;9,9;0,400000183;#GETAL!;0,772513184;0,428702208;304744,7;0,254831075;0,203112739;0,36441622
SB6DE4Y2G3;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;De Zeeuwse Thuiszorg Groep B.V.;2019;146770;332556;31092;77241;31132;9050;0;0;12792;10820;0;319764;6;0;6;0,441339203;#GETAL!;0,402532334;0,093494028;-18791,4;0,038465702;0,032535874;0
SBF588J3P7;Vennootschap onder firma (VoF);Therapeutisch Centrum Egelantier V.O.F.;2019;115340;172164;189783;632998;11363;78;45687;0;96563;143959;0;75601;0;0;0,78;0,669942613;#GETAL!;0,299816113;1,102338468;163958,4;0,560878;0,836173648;0,265369067
SBF588J3P7;Vennootschap onder firma (VoF);Therapeutisch Centrum Egelantier V.O.F.;2018;125600;188853;214761;656095;0;0;45000;0;55018;55018;0;133835;0;0;1,2;0,665067539;#GETAL!;0,32733217;1,137186065;186433,05;0,291327117;0,291327117;0,238280567
SDCYQB4TBE;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Soul System Interventie Thuis B.V.;2019;16292;16292;-26395;11248;11248;0;53775;0;950;260;0;15342;0;1,8;0;1;#GETAL!;-2,346639403;-1,620120304;-28838,8;0,058310827;0,015958753;3,30069973
SDCYQB4TBE;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Soul System Interventie Thuis B.V.;2018;15368;15368;-26655;15050;15050;4370;66743;0;-53671;-49489;0;69039;0,9;0,9;0,9;1;#GETAL!;-1,771096346;-1,734448204;-28960,2;-3,492386778;-3,220262884;4,342985424
SF6CQGSXQ2;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;De Steenuil Zorg B.V.;2019;751407;1259957;211055;394197;284948;124808;734895;166964;157553;128722;11,6676;1102404;2,33;0,11;12,7;0,596375114;1,706643348;0,535404886;0,167509685;22061,45;0,125046331;0,102163804;0,583269905
SF6CQGSXQ2;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;De Steenuil Zorg B.V.;2018;712967;1070283;282333;400234;359191;209677;499874;117901;267032;210832;18,6648;803251;2;0;11,4;0,666148112;3,046547527;0,705419829;0,263792847;121790,55;0,249496628;0,196987152;0,467048435
SFS6ZF5YGZ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Zorggoed De Zegger B.V.;2019;1783694;2071136;556781;886765;847799;85221;1075899;329984;94461;81348;0;1976675;2;1,8;23;0,861215294;2,569212447;0,627878863;0,268828797;246110,6;0,045608304;0,039276996;0,519472888
SFS6ZF5YGZ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Zorggoed De Zegger B.V.;2018;1283660;1478051;475433;508575;508575;64714;989210;33142;132976;136271;60,9;1345075;4;0,9;17,29;0,868481534;15,34533221;0,934833604;0,321662108;253725,35;0,089967126;0,092196413;0,669266487
SFVN36AZ9P;Stichting;Intermetzo zorg (Stichting);2019;81952440;127546156;20498252;50632194;25008781;3822129;79083678;17314834;13485065;13263696;2899,4815;114061091;153,72;207,88;1132,16;0,642531634;1,444355805;0,404846213;0,160712425;1366328,6;0,105726942;0,103991343;0,620039682
SGDNDUXQNP;Vennootschap onder firma (VoF);De Kinderburgt V.O.F.;2019;175824;175824;112644;115144;115144;87650;0;0;150396;150097;0;25428;0;0;3;1;#GETAL!;0,978288057;0,640663391;86270,4;0,855378105;0,853677541;0
SGDNDUXQNP;Vennootschap onder firma (VoF);De Kinderburgt V.O.F.;2018;183429;183429;86415;88915;88915;63550;0;0;157185;156916;0;26244;0;0;3;1;#GETAL!;0,971883259;0,471108712;58900,65;0,856925568;0,85545906;0
SJLUW5L9G6;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Familysupporters Haaglanden B.V.;2019;644841;659583;100;212641;200984;16021;30095;0;13853;4997;0;645730;24,4;12,5;19,8;0,977649515;#GETAL!;0,000470276;0,000151611;-98837,45;0,021002664;0,007575999;0,045627313
SK3DZTUX2X;Stichting;Stichting Orthopedagogen Psychologen Praktijk Utrecht/Dyslexie Netwerk Utrecht;2019;544723;672824;37726;49836;49836;27579;553340;12110;2706;1970;504;670118;0;0;9;0,80960697;4,115276631;0,75700297;0,056071127;-63197,6;0,004021854;0,002927957;0,822414183
SK3DZTUX2X;andere rechtsvorm, namelijk:;Stichting Orthopedagogen Psychologen Praktijk Utrecht/Dyslexie Netwerk Utrecht;2018;492313;651011;35756;44932;44932;23259;628207;0;4611;4611;0;646400;6;0;6;0,756228389;#GETAL!;0,79578029;0,054923803;-61895,65;0,00708283;0,00708283;0,964971406
SKVGNAES2C;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Vigere Jeugdzorg;2019;567335;567335;10575;171663;171663;35892;0;0;13054;10574;0;554281;0,5;0;0,5;1;#GETAL!;0,061603258;0,018639781;-74525,25;0,023009333;0,018638018;0
SM4YARZSGS;Stichting;De Zorgnijverij (Stichting);2019;512339;676235;225060;285108;217464;114707;254138;0;119612;119612;0;556623;2,45;0,78;8,53;0,75763455;#GETAL!;0,789385075;0,332813297;123624,75;0,176879339;0,176879339;0,375813142
SM4YARZSGS;Stichting;De Zorgnijverij (Stichting);2018;281395;407309;123261;167281;123262;52909;163177;0;66237;66237;0;341072;2;0,2;6,2;0,690863693;#GETAL!;0,736849971;0,302622824;62164,65;0,162621008;0,162621008;0,400622132
SM58MYYD5M;Vennootschap onder firma (VoF);Driestroomhuis Rakker V.O.F.;2019;423976;423976;241622;376026;344922;261760;0;0;218239;217946;0;205737;0;0;2;1;#GETAL!;0,642567269;0,569895466;178025,6;0,514743759;0,514052682;0
